song_id,song_title,artist_id,artist_name,language
2021251,最爛的理由,216456,梁靜茹 (Fish Leong),3.0
407150,胸キュン,3182,AOA,17.0
1708649,Joyfull,79845,Ikimonogakari (いきものがかり),17.0
1580428,U Know What's Up,51905,Donell Jones,52.0
1572095,sapphire,95181,Kalafina,17.0
593943,伊人何處,219822,鄧麗君 (Teresa Teng),3.0
1611134,ปลิว,210166,พลอยชมพู (Ploychompoo),45.0
393588,長江一號 (Chang Jiang 1),213692,大支 (Dwagie),3.0
1480455,Hide And Seek,80158,Imogen Heap,52.0
1017887,Into the Wild,110412,Lucy Rose,52.0
140232,Scars,8518,Allison Iraheta,52.0
1232606,第一次,195507,Various Artists,3.0
2067819,我們擁有夜晚,218364,羽泉 (Yu Quan),3.0
410947,New Shoes (Album Version),138951,Paolo Nutini,52.0
341678,情人的眼淚,218297,羅文 (Roman Tam),3.0
187225,Butterfly,71495,Gretchen Parlato,-1.0
854516,愛很簡單,156252,S.H.E,3.0
447533,Ice Ice Baby 2011 -Reanimator feat. Vanilla Ice,118647,Maxi Kingdom,-1.0
1666438,女爵,216512,楊乃文 (Naiwen Yang),3.0
1881819,The Lover,134405,OKDAL,-1.0
1595170,U12,46461,Daya,52.0
1749550,Let Me Down Easy,162568,Sheppard,52.0
1567259,Hip Hop Is Life,212127,亞力維新 (Asian Power),3.0
1320930,普通朋友,220553,陶喆 (David Tao),3.0
1874996,草戒指,46958,Dear Jane,24.0
2244527,十三樓的新鞋 (Shi San Lou De Xin Xie),217132,游鴻明 (Chris Yu),3.0
287215,Daizyobudaze,156661,SIMON JAP,17.0
988584,Heart| Mind and Soul,188861,Tohoshinki (東方神起),17.0
1030523,遇見幸福三百天,215632,最幸福電視原聲帶_遇見幸福300天,3.0
375544,Tiger Rag,13942,Art Tatum,52.0
981002,Promise Me A Rose Garden,182029,The M Machine,-1.0
2037832,Forget About Him,43169,Dakota Bradley,52.0
1811968,go to the hospital(farewell..),45523,Davichi(Min Kyung),31.0
44970,オレンジ,66582,GReeeeN,17.0
2166173,愚愛,216707,歡子,3.0
109541,Euterpe (from 'Guilty Crown'),152545,Rmaster,52.0
1621969,Raise Your Heels,88144,Jessi,31.0
476027,靠近我 (Close To Me),219114,虹翎ML (Mia Liu),3.0
1728402,Ashtray Heart,143811,Placebo,52.0
1888302,On My Way To Heaven,3856,Above & Beyond,52.0
1661129,This Is The Life,216240,林志炫 (Terry Lin),3.0
237053,You Don't Have A Clue,156157,Röyksopp,-1.0
1483633,為著你一人,219159,袁小迪,10.0
1405121,小星星,219457,貴族精選,3.0
359296,心心相映,152200,Rimi Natsukawa (夏川りみ),17.0
195645,老婆,195507,Various Artists,3.0
1653092,藥師灌頂真言(梵音唱誦-鋼琴伴奏版),221246,黃慧音,-1.0
1488091,Easy Angel,93821,Junkie XL,52.0
1551431,月光,215060,徐良,52.0
1040815,Payphone,14795,At a Payphone,52.0
10052,中產階級,219866,鄭智化,3.0
2114140,隨便你,214866,張玉華 (Celest Zhang),3.0
1082379,GALAXY SUPERNOVA,69454,Girls' Generation (少女時代),17.0
1823002,Lying From You,106880,Linkin Park,52.0
1555622,Let's Get Together,195507,Various Artists,52.0
1436371,天地問劍,220214,阿蘭 (alan),3.0
470606,婚禮進行曲 (The Wedding Song),218453,胡彥斌 (Tiger Hu),3.0
578903,Find You,205891,Zedd,-1.0
1657042,緣盡(電影'龍鳳茶樓'歌曲),212700,劉德華 (Andy Lau),24.0
553858,Roller Coaster,210871,《小時代》電影音樂 Tiny Times OST,52.0
1543888,Shy Boy,91858,Jordin Sparks,52.0
996307,Naked,116527,Marques Houston,52.0
1067660,風中緣,216848,江蕙 (Jody Jiang),10.0
2228748,Muscle Museum,126745,Muse,52.0
2172832,SOS,2801,ABBA,52.0
1575333,80's Films,91316,Jon Bellion,52.0
129852,綠度母心咒,219457,貴族精選,-1.0
1947735,Go,115755,Mario,-1.0
434832,You Light Up My Life【電視劇[你照亮我星球]插曲】(家家),212969,原聲帶精選-超級劇無霸 2014,3.0
1402905,I Have You To Thank,67511,Gavin DeGraw,52.0
463807,Money and the Power,98218,Kid Ink,52.0
82001,Les nuits parisiennes,109505,Louise Attaque,52.0
2100303,Baby| It's Cold Outside,142982,Piano Dreamers,-1.0
1279785,Party,20991,Beyoncé,52.0
343930,Bacon,131407,Nick Jonas,52.0
1808008,The Rose,199884,Westlife,52.0
1298603,Stay,129055,Nas,52.0
2172319,夜上海 (Night Shanghai),217546,王若琳 (Joanna Wang),3.0
459237,我的開始在這裡,219737,郭富城 (Aaron Kwok),3.0
1962935,Whole Lotta History,69434,Girls Aloud,52.0
353447,마음 전쟁,221855,시나 쓰는 앨리스,31.0
1293091,是誰偷了誰的心,217440,王強,3.0
1738460,昔影,219588,軒轅劍 電玩原聲帶,-1.0
852321,事情不是你想的那樣,217632,瑪麗 (Ma Li),3.0
1800880,Tsubasa -You Are The Hero-,100385,Kotaro Oshio (押尾コータロー),17.0
2038056,微かなカオリ,141452,Perfume,17.0
1106934,Celebrate,37291,Common,52.0
2133444,腳踏車,2973,AK,3.0
1759665,王子歸來,218983,薛之謙,3.0
1363789,Ennio Morricone: 'Gabriel's Oboe' from 'The Mission',11972,Anne Akiko Meyers,-1.0
513198,暗湧,217552,王菲 (Faye Wong),24.0
508605,Flying Without Wings / Westlife (西城男孩),180284,The Golden Hits,52.0
2304,我的寶貝 (Wo De Bao Bei),195507,Various Artists,3.0
171177,選擇,216211,林子祥 (George Lam),3.0
632966,羽ありたまご,5591,Ai Otsuka (大塚愛),17.0
737891,You & I,203466,Years & Years,-1.0
2046359,Horner: My Heart Will Go On (Love Theme from the movie Titanic),303,100 Best Film Classics,52.0
985025,One Light,95181,Kalafina,17.0
1821237,諸葛亮,218985,薛凱琪 (Fiona Sit),24.0
2129156,Merikoku Christmas madeni,207277,erica,17.0
1503812,眼中人,101509,L'Arc～en～Ciel,17.0
533101,STRING QUARTET F MAJOR| OP. 3| NO. 5 - ANDANTE CANTABILE,219287,証聲音樂圖書館 ECHO MUSIC,-1.0
2229539,蘆歌,217174,滾石金韻民歌百大精選,3.0
1761566,Piano Sonata No. 9,16962,Baby Lullaby & Sleep Baby Sleep,-1.0
1164344,Raindrops,156782,SNBRN,52.0
938349,寂寞公路,212234,伍思凱 (Sky Wu),3.0
689642,FML,95496,Kanye West,52.0
2207421,A Horse with No Name,9346,America,52.0
653886,Giorgio by Moroder,43062,Daft Punk,52.0
1112523,德弗札克：第九號交響曲 (「自新世界」/第二樂章：緩板 (Symphony No. 9 From the New World - Largo),195507,Various Artists,-1.0
1807324,Nobody Knows,185671,The Tony Rich Project,52.0
471300,冰吻,218730,華夏HIGH舞曲,3.0
444614,秘密警察 (feat. 初音ミク),27334,Buriru (ぶりる),17.0
427850,Russian Roulette (Rihanna (蕾哈娜)),215174,情歌寶典2010,52.0
527582,ONE DAY,207855,m-flo,17.0
2274452,Poker Face(撲克臉) – The Real Booty Babes,148763,Rave Hits,52.0
154999,離別的時候,219860,鄭怡,3.0
1399719,Young Love(年輕之愛),5740,Air Supply,52.0
248591,我是多麼認真對你,216340,林隆璇 (Kevin Lin),3.0
1003350,尋找妳,212648,前進樂團 (Transition),3.0
1392226,All At Once,200306,Whitney Houston,52.0
1441787,多少柔情多少淚,214230,小提琴演奏,-1.0
1149905,冷月飄殺,220711,霹靂英雄劇集原聲帶,10.0
1105085,鼓瑟清音,216953,法音清流精選拜願系列,-1.0
1472375,Make-up Shadow ,93171,Julee Karan (樹里からん),17.0
2233005,杜斯蘭小夜曲,218530,舒曼.海頓.貝多芬.柴可夫斯基.蕭邦等作品,-1.0
1574690,Defector,126745,Muse,52.0
133152,Gift,121836,Mika Nakashima (中島美嘉),17.0
1506218,UGH!,176876,The 1975,52.0
433065,Grey's Anatomy,52890,Dream Soundtracks,52.0
842066,兒時,47839,Della陽光元氣系列,-1.0
1359218,I'll Do Anything,85848,Jason Mraz,52.0
763973,O Pato,168926,Stan Getz,-1.0
943878,一釐米之外,215697,本兮,3.0
1024891,Now And Forever,151637,Richard Marx,52.0
1414117,Walking In The Air (漫步在雲端),31041,Celtic Woman,52.0
1000713,More Baggy Wrinkles,137691,Owl City,-1.0
1386157,Used To Love U,90560,John Legend,52.0
1814013,Ming Tian Wo Yao Jia Gei Ni,218200,純音樂,-1.0
957846,Street Of Dreams,72399,Guns N' Roses,52.0
94944,故鄉,218775,葉啟田 (Ye Qi Tian),10.0
1249442,Go All the Way,51901,Done Again,52.0
465001,Electric City,177807,The Black Eyed Peas,52.0
1419401,今生無緣,215565,暢銷排行最愛情歌合輯,3.0
1500962,安平追想曲,215943,李泰祥 (Lee Tai-Hsiang),-1.0
396885,真心愛過你,218729,華人碉堡音樂帝國3,3.0
2155352,蕭邦︰ 練習曲「冬風」，作品25-11,214237,小朋友的鋼琴音樂,-1.0
1959364,對狼吹口哨,133079,Nogizaka46 (乃木坂46),17.0
1618568,Fantasy,25602,Breakbot,52.0
2248186,夢遊,217552,王菲 (Faye Wong),24.0
1570732,黑夜的烏鴉,207499,hush！樂團,3.0
152194,Be Mine (Tonight) [feat. Grady Tate],71779,Grover Washington Jr.,-1.0
1209346,Shine On,164074,Simply Red,52.0
53843,Quartett fur 2 Violinen| Viola und Violoncello| Es-Dur| op. 127: II. Adagio| ma non troppo e molto cantabile,142503,Philharmonia Quartett Berlin,-1.0
1521477,Forces of Attraction (From 'The Theory of Everything'),195507,Various Artists,-1.0
831851,獨坐夜店中,218297,羅文 (Roman Tam),24.0
1734594,扇席溫被的黃香,213877,好聽小故事,-1.0
342006,王老五,212483,元衛覺醒 (Awaking),3.0
754965,Hey You (Stickin In My Brain) – 嘿你,118647,Maxi Kingdom,-1.0
95221,Spain (I Can Recall),6125,Al Jarreau,52.0
222616,最好是不用太快樂 (Happy Ending),54745,Easy Shen,3.0
2230815,Make Me... (feat. G-Eazy),26221,Britney Spears,52.0
826837,遷徙,221402,黛青塔娜 與 HAYA樂團,-1.0
1744776,Pullin' Me Back,33164,Chingy,52.0
732659,Mei Yi Ge Wan Shang,218200,純音樂,-1.0
80706,25..,77448,Hong Dae Kwang,31.0
246120,Just Please,28095,CNBLUE,31.0
634444,曾經心痛,218809,葉蒨文 (Sally Yeh),3.0
68631,EVERYBODY SAY YEAH!,156446,SCANDAL,17.0
694004,禁止悲傷,219272,許茹芸 (Valen Hsu),3.0
1032580,怎麼能 (How Can I),218910,蔡琴 (Tsai Chin),3.0
490907,Since U Been Gone,97070,Kelly Clarkson,52.0
83607,See Ya,14949,Atomic Kitten,52.0
64533,Les filles d'aujourd'hui,83029,JOYCE JONATHAN,52.0
2074422,Dont Mind,195507,Various Artists,52.0
1979013,Morning Mood(晨歌),17900,Bandari,-1.0
155256,(They long to be) Close to You,151527,Richard Clayderman,-1.0
1627981,I must be crazy,192934,Tyrese,52.0
902399,現代藝術 (Contemporary Art),213476,嚴爵 (Yen-j),3.0
1507618,Lost A Piece,208820,world's end girlfriend,-1.0
1781043,燃,217763,白舉綱,3.0
1325329,Made In Dagenham,195507,Various Artists,52.0
945149,Strangeness And Charm,63151,Florence + The Machine,52.0
1300409,看電視,218644,范曉萱 (Mavis Fan),3.0
923313,Wintersong,195507,Various Artists,52.0
592092,Choosey Lover,188861,Tohoshinki (東方神起),17.0
259822,Rapt,95735,Karen O,52.0
75734,飛向你飛向我,213875,好歌如林系列,3.0
1175874,Heavenly Star,149958,Rei Yasuda (安田 レイ),17.0
44121,Spring I Love You Best,195507,Various Artists,31.0
2082813,Sure Thing,121726,Miguel,52.0
2021491,Wait For It,195507,Various Artists,52.0
1095457,Baby Blue Eyes (Feat. Larkin Poe) [Rainy Day Sessions],2346,A Rocket To The Moon,-1.0
1866574,Deuxième fantaisie en fa,98350,Kids Classical,-1.0
1301466,Part of Your World,150135,Relax α Wave,-1.0
74860,S.T.O.P. (feat. Ryan Tedder) vs. Goodbye Friend [feat. the Script],45798,David Guetta,52.0
1297371,Love Lane [Inst.],116552,Marriage over Love OST,31.0
105432,LIQUID STATE(液體狀態),126745,Muse,52.0
1994166,你講我的世界是你流浪的所在,218914,蔡秋鳳,10.0
192032,Nulla in mundo pax sincera: 1st part,150129,Relax Vol.I: Smooth Classics,-1.0
2007258,All I Want for Christmas Is You,34537,Christmas Hits| Christmas Songs| Christmas Music,52.0
968213,關於愛的兩三事 (2-3Thing of Love),221340,黃韻玲 (Kay Huang),3.0
733862,무중력 (feat.달총 Of Cheeze| 쟈코비 플래닛),135592,Olltii,31.0
829325,#Bad4Me,59354,Etta Bond,52.0
1494720,Jessica Kill (Album Version),171764,Sum 41,52.0
1727055,Kakurenbo,35671,ClariS,17.0
1033762,Wolf King,192662,Two Steps from Hell,-1.0
1600324,誰可改變,220347,陳展鵬 (Ruco Chan),24.0
926730,Autumn - Dual Piano,25876,Brian Crain,-1.0
745680,The Swan,151527,Richard Clayderman,-1.0
895752,Haunted,50374,Disturbed,52.0
1097154,一開始,216168,林俊傑 (JJ Lin),3.0
1208119,Beautiful Scars,112902,Madonna,52.0
1873655,鴛鴦被,219159,袁小迪,10.0
924336,Guilty - ELLA FITZGERALD,86546,Jazz Cinema,-1.0
548537,Tir na nOg,128926,Nao Matsushita (松下　奈緒),17.0
2278570,迷情(電影'意亂情迷'主題曲),214764,張學友 (Jacky Cheung),24.0
1789228,生命的爐丹,215344,揚哲,10.0
1595997,Kids In America,98834,Kim Wilde,52.0
448302,Gossip Man,66198,G-DRAGON,31.0
975862,Adam: Giselle| Act Two VIII Final,75977,Herbert Von Karajan,-1.0
1046482,情願不自由 (I Would Rather Lose Freedom),217387,王傑 (Dave Wang),3.0
703700,Chopin: 12 Etudes| Op. 10: No. 3 in E Major| 'Tristesse',1372,40 Most Beautiful Piano Classics,-1.0
992311,Variation on a Theme from 'Dance',203742,Yiruma,-1.0
208349,Better Man,134582,Oasis,52.0
597565,In My Mind (Mind Mix),161604,Sexy Enough,-1.0
1370361,你只在乎他,215609,曾春年,3.0
714566,Drop (feat. Max-a-Million),47809,Delirious & Alex K,52.0
1831277,花都開好了,156252,S.H.E,3.0
2140344,和平分手,214928,張詒博 (Peace Teo),3.0
199909,Sorry| Blame It On Me,6004,Akon,52.0
844927,Beethoven: Piano Sonata No. 14 in C-Sharp Minor| Op. 27 No. 2| 'Moonlight': I. Adagio sostenuto,169869,Stephen Kovacevich,-1.0
283590,Always In My Heart,106662,Lim Seul Ong x JOY,31.0
836927,仰望星星的夜晚,219457,貴族精選,-1.0
1330695,Ordinary People,80857,InstaHit Crew,52.0
1158391,伊索德的愛之死 (華格納 / 李斯特 編曲) Wagner / Liszt：Isoldes Liebestod from 'Tristan und Isolde'| S447,219613,辻井伸行,-1.0
2068065,風兒你在輕輕的吹,218283,羅大佑,3.0
798018,清平調之二,213466,嘻哈說唱學唐詩,3.0
1689177,Goldberg Variationen BWV 988 : Aria,43979,Daniel Barenboim,-1.0
1646166,Kiss Me Once,101363,Kylie Minogue,52.0
617244,Kissed It (真愛的吻)(與絲絨左輪合唱團),112627,Macy Gray,52.0
330394,早起的太陽,219860,鄭怡,3.0
2161940,ANIMAL,66431,GENERATIONS from EXILE TRIBE,17.0
85938,I'm Alive,30945,Celine Dion,52.0
1171236,Girl| You really need a guitar teacher! (기타 가르쳐 줄까요?),208860,yoojasound,31.0
1329312,Carnaval,103353,Las Estrellas del Ayer,52.0
1477211,寂寞轟炸 (Massive Loneliness),213289,周傳雄 (Steve Chou),3.0
534278,兄弟姐妹 ,214954,張韶涵 (Angela Chang),3.0
1785293,Bump In The Night,107671,Lliam Taylor| Latroit,52.0
2291947,Drama Never Ends,195507,Various Artists,52.0
1144474,偷心賊,60524,FUN4 樂團,3.0
85680,My Generation（日劇「生徒諸君」主題曲）,203041,YUI,17.0
79175,GOODNIGHT MOON,219287,証聲音樂圖書館 ECHO MUSIC,52.0
1983406,時代(JIDAI),123672,Miyuki Nakashima (中島みゆき),17.0
1724939,Only You,183545,The Platters,52.0
800517,Crazy for You,112902,Madonna,52.0
904714,Home| my home,12874,Aoi Teshima (手嶌葵),17.0
2185972,We Can Work It out (feat. Jamie Pineda),173019,Sweetbox,52.0
1019209,Leaving Los Feliz,116221,Mark Ronson,52.0
413935,開場白,215845,李宗盛 (Jonathan Lee),3.0
94067,After dinner,217810,盧廣仲 (Crowd Lu),3.0
21731,多愛你一天,213266,呂方 (Lui Fong),24.0
2187343,Arabesque n°1,220918,馬丁.夏布洛,-1.0
1606672,變心的翅膀,217834,真善美國語精選,3.0
1364269,She Believes in Me,97461,Kenny Rogers,52.0
1848557,我等你,212761,劉若英 (Rene Liu),3.0
6083,同行,220475,陳翔,3.0
1614578,Reload,36395,Clips X Ahoy,52.0
1809863,Englishman In New York,170649,Sting,52.0
98371,Core Power (Breathing),101014,Kundalini Yoga Music & Om Yoga Chant New Age & Yoga Workout Music in Mind,-1.0
1541738,Lonely Child,10188,Andi Young,52.0
1304442,White Angel,54127,E-girls,17.0
1795422,Three Empty Words,162305,Shawn Mendes,52.0
1406268,2주일 (feat. 리듬파워),145167,Primary,31.0
1843342,What If,38712,Craig David,52.0
1126109,中國好聲音,213919,姜佑澤,3.0
104069,KK (feat. Project Pat & Juicy J),201605,Wiz Khalifa,52.0
166161,4AM,73188,HUNTAR,52.0
953090,Roses,217314,爵士演奏輯,-1.0
1007726,Beethoven : Piano Sonata No.4 in E flat major Op.7 : II Largo con gran espressione,86949,Jean-Bernard Pommier,-1.0
481847,就這樣流浪 ,219866,鄭智化,3.0
1861648,We Are (Ziggy & Carola),141089,Peg Parnevik,52.0
1756108,山在虛無飄渺間,218892,蔡幸娟 (Delphine Tsai),3.0
134978,My Goodies(愛情甜頭),145841,Pub Night Fever Song,-1.0
1132129,孤單愛情海,218358,群星 (Remix 101),3.0
1425718,SMS (Bangerz),122489,Miley Cyrus,52.0
419921,I Hate It,56971,Ellegarden,52.0
1119829,California Sky,71538,Greyson Chance,52.0
1119706,The Hardest Thing,192850,Tyler Ward,52.0
2053603,Jazz Guitar Tranquil Music Relax,24843,Bossa Nova Guitar Smooth Jazz Piano Club,-1.0
1179129,Savor Time,195507,Various Artists,-1.0
1698052,He's A Pirate ('Pirates Of The Caribbean'),45761,David Garrett,52.0
620248,Don't Leave Me,83114,JUN. K,52.0
53141,心酸的情歌,214530,巫啟賢 (Eric Moo),3.0
1609191,愛你是大麻煩,215962,李玟 (CoCo Lee),3.0
1617458,80%完美的日子,220467,陳綺貞 (Cheer Chen),3.0
217023,獨特的人(My Aunt Mary我的瑪莉阿姨),146498,Que Sera Sera,31.0
2192857,On My Own,124286,Mone Kamishiraishi (上白石萌音),17.0
374752,法術,213150,吳兆南+魏龍豪,-1.0
814983,阿士匹靈,220320,陳奕迅 (Eason Chan),24.0
1666290,Gotta Love the Ride,125900,Mr. Big,52.0
14284,Chain Hang Low(Album Version),88510,Jibbs,52.0
232738,透明之夢 / Lucid Dream,89532,Joe Bongiorno,-1.0
209992,Dakishimecha Ikenai,2998,AKB48,17.0
1923887,Spiritual Awakening and Waves,15713,Axel Paris,-1.0
258355,I've Got A Great Idea,74572,Harry Connick| Jr.,-1.0
1463554,天涯海角,220187,阿杜 (A-do),3.0
2087368,如果沒有你,828,2006 MP3人氣超強總冠軍,3.0
1090096,思鄉,213265,呂思清系列,-1.0
2201413,To Love Somebody,120624,Michael Bublé,52.0
2094739,一千次日落,219254,許志安 (Andy Hui),24.0
2086935,漂泊的風度,215435,方瑞娥+高向鵬,10.0
752618,擠迫[粵],220403,陳曉東 (Daniel Chan),3.0
332691,I. Allegro vivace,155405,Rudolf Serkin| Harold Wright| Myron Bloom| Michael Tree,-1.0
317441,含慢子,220528,陳隨意,10.0
826019,Say Hello (Say Hello),220882,飛兒樂團 (F.I.R.),3.0
2075999,I Won't Give Up,157184,Sabrina,52.0
1975556,Beautiful Life(美麗人生),84696,James Morrison,52.0
1366411,Turn It Around,166209,Soca 101,52.0
503898,Crazy in Love (From 'Fifty Shades of Grey'),195507,Various Artists,-1.0
1955682,Umi No Mieru Machi,211593,ピアノで缀る美しい日本の名曲・・・Cafe Piano Japanese Style,-1.0
1989714,All I Have,87549,Jennifer Lopez,52.0
1056642,My Best Friend,207983,miwa,17.0
1337075,沉睡,214735,張傑 (Chase Chang),3.0
690109,Backstabber,97671,Kesha,52.0
1655913,Stars,164074,Simply Red,52.0
2185696,ABC (ABC),218667,草蜢 (Grasshopper),24.0
1688005,Satie: Gnossiennes: I. Lent,182572,The Most Beautiful Night Music,-1.0
1100325,夢駝鈴,219460,費玉清,3.0
383047,双瓣花,220239,陈瑞,52.0
546050,Grandfathers Clock,215708,本間圭吾,-1.0
2190986,679 (feat. Remy Boyz),62196,Fetty Wap,52.0
1798803,Icky Thump,186390,The White Stripes,52.0
2125588,Key of Secret,94676,KEY,31.0
47160,Mazurka No.5| Op.7-1,222042,이은한,-1.0
1224614,Perfect Love [Mix Cut],198087,W&W,52.0
341475,最後のわがまま,214129,宮脇詩音,17.0
1750671,初心,216451,梁詠琪 (Gigi Leung),3.0
1751155,送你一句 I Am Sorry,219436,豬哥亮,10.0
2046545,Pure,24352,Boney James,-1.0
1082077,Say It Right(Nelly Furtado),146788,R&B情歌寶典,52.0
1234653,Unbound [The Wild Ride],15531,Avenged Sevenfold,-1.0
932943,jam②,217810,盧廣仲 (Crowd Lu),3.0
981162,I Will Always Return,26772,Bryan Adams & Hans Zimmer,52.0
884182,Springtime Laughter,168630,Spyro Gyra,-1.0
2152895,輕柔的風,195507,Various Artists,17.0
1816411,I Wanna Dance With Somebody,195507,Various Artists,52.0
1899834,The Color,43825,Dancensingalong,31.0
126150,Six little ducks,216712,歡樂童謠派對,-1.0
2251218,Baby One More Time,26329,Broken Back,52.0
154628,TAO,51113,Do As Infinity,17.0
1992741,心照,219829,鄭伊健 (Ekin Cheng),24.0
1806466,Miss You Paradise,57610,Emma Hewitt,52.0
377178,Saint-Saëns: Le carnaval des animaux| R. 125: XIII. Le cygne (Andantino grazioso),59137,Essential Relaxing Classics,-1.0
975468,愛在天長地久,195507,Various Artists,3.0
795987,Courante,203805,Yo-Yo Ma,-1.0
1229751,Run Run Run,97070,Kelly Clarkson,52.0
1065924,No Regret Life,111608,MAG,31.0
1315324,龍咚嗆,188912,Tokyo Philharmonic Orchestra (東京フィルハーモニー交響楽団),-1.0
1855270,相思燈 (古琴與簫對奏/上交演奏),211913,上海交響樂團,-1.0
757216,Mama| I'm Coming Home,137787,Ozzy Osbourne,52.0
714973,พูดไม่คิด,160356,Season Five,45.0
1392179,Mami Mami,143714,Pitbull,52.0
